geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
29620,-19.923878999999943,-40.86198349999995,itarana,ES
45025,-14.86059749541237,-40.85131289370416,vitoria da conquista,BA
38200,-20.016358127293053,-48.9171052135666,frutal,MG
75460,-16.401048255831817,-49.21603622216365,neropolis,GO
26275,-22.7513150293572,-43.4909394706428,nova iguaçu,RJ
5776,-23.6356562828207,-46.748931967251416,sao paulo,SP
5386,-23.56374190005548,-46.7583570110433,são paulo,SP
6516,-23.479792606440068,-46.89058144310116,santana de parnaiba,SP
76900,-10.875002478553858,-61.96273078566372,ji-parana,RO
35700,-19.467505181072344,-44.251038036369465,sete lagoas,MG
24435,-22.827765446758573,-43.08378589390964,sao goncalo,RJ
15530,-20.483426060794045,-49.78338058136649,cosmorama,SP
79002,-20.4564982853022,-54.60387065361536,campo grande,MS
6655,-23.54349186507048,-46.92169799033346,itapevi,SP
83701,-25.596920330131702,-49.39673530186023,araucaria,PR
5416,-23.555433949766275,-46.691976148075454,são paulo,SP
24340,-22.966576757507383,-43.038204232008304,niteroi,RJ
88117,-27.586467778234844,-48.6083558911742,sao jose,SC
95601,-29.666979793728736,-50.7886473083945,taquara,RS
24350,-22.94224845526181,-43.05091660992253,niteroi,RJ
6730,-23.623072350871656,-46.99780028165612,vargem grande paulista,SP
2219,-23.487341217323536,-46.582420903687485,são paulo,SP
35044,-18.88496137258143,-41.94450566587395,governador valadares,MG
95300,-28.210765913959268,-51.52129314210282,lagoa vermelha,RS
9725,-23.69382008742571,-46.55885955205139,sao bernardo do campo,SP
7700,-23.36280027950017,-46.74716663058604,caieiras,SP
53416,-7.925167078232039,-34.89222091377606,paulista,PE
15045,-20.782310407121123,-49.396778583006686,sao jose do rio preto,SP
80250,-25.43966295920133,-49.27447736594723,curitiba,PR
9390,-23.652158423838262,-46.4475893469343,maua,SP
36700,-21.521838243477344,-42.63145754091173,leopoldina,MG
54340,-8.213428294594308,-34.96326313503764,jaboatao dos guararapes,PE
49950,-10.353353477584616,-36.800024928012135,japoatã,SE
11045,-23.97369944630382,-46.31834730850015,santos,SP
26275,-22.75167189817875,-43.49221254564623,nova iguacu,RJ
13024,-22.890912663887143,-47.0513591246177,campinas,SP
35610,-19.45938775248172,-45.599062605585424,dores do indaiá,MG
6433,-23.52434124107297,-46.89283433824812,barueri,SP
31250,-19.88330720566677,-43.95544259241738,belo horizonte,MG
76160,-16.199090686884286,-50.31085844254427,sanclerlandia,GO
13734,-21.457752418665216,-46.99392462728533,mococa,SP
28909,-22.89102457389708,-42.03659130465408,cabo frio,RJ
68820,-1.720258216740192,-49.52814866372052,sao sebastiao da boa vista,PA
12515,-22.799768388622123,-45.20000612008579,guaratingueta,SP
11630,-23.863528415481145,-45.42372182980631,ilhabela,SP
33933,-19.787471664723867,-44.00627344463038,ribeirao das neves,MG
71010,-15.815843869320352,-47.98023578392462,brasilia,DF
11673,-23.63070471881996,-45.4376953164045,caraguatatuba,SP
21530,-22.83048756248571,-43.34541267717968,rio de janeiro,RJ
8215,-23.538561925616023,-46.44132549347912,sao paulo,SP
18090,-23.481734793784977,-47.44333007937562,sorocaba,SP
14790,-20.31718384347493,-48.30757279846244,guaira,SP
5816,-23.664859732442743,-46.73840615251886,sao paulo,SP
38800,-19.30398689130693,-46.0509961644403,sao gotardo,MG
81050,-25.48300048514059,-49.29397183236193,curitiba,PR
9613,-23.670915911778263,-46.56401634905141,sao bernardo do campo,SP
4707,-23.62603570246412,-46.69262412239599,sao paulo,SP
84600,-26.233787257596017,-51.092567448136094,uniao da vitoria,PR
40444,-12.939691333697056,-38.50251334704128,salvador,BA
35660,-19.843059488272257,-44.615777462458375,para de minas,MG
11530,-23.93405380078492,-46.39945030164138,cubatao,SP
96815,-29.696952444368108,-52.4326645001374,santa cruz do sul,RS
7930,-23.257620665076026,-46.74682629374969,francisco morato,SP
30628,-20.008111432685165,-44.00522897821568,belo horizonte,MG
93052,-29.7492795,-51.1029,sao leopoldo,RS
11442,-23.98045642492353,-46.21829001832187,guaruja,SP
18087,-23.45196734814813,-47.40857226446191,sorocaba,SP
7500,-23.31932123421479,-46.218033590541125,santa isabel,SP
59062,-5.816988167638058,-35.2228368090484,natal,RN
28906,-22.87597266478793,-42.00851598296394,cabo frio,RJ
48110,-12.359150593503191,-38.37950996538547,catu,BA
13385,-22.787912888454912,-47.295536160316594,nova odessa,SP
20775,-22.89182255453289,-43.27809607966408,rio de janeiro,RJ
40365,-12.947939548675064,-38.487763618659336,salvador,BA
7992,-23.286806639035305,-46.73550282019313,francisco morato,SP
12711,-22.56428885972797,-44.96501761697802,cruzeiro,SP
26060,-22.69984954925573,-43.42989506414098,nova iguacu,RJ
55660,-8.236796877055745,-35.75372572370018,bezerros,PE
12091,-23.045374278536976,-45.58382328461951,taubate,SP
30411,-19.923096069940573,-43.9631784739165,belo horizonte,MG
23060,-22.88951902608348,-43.603975602285125,rio de janeiro,RJ
11680,-23.528026686652417,-45.227354820012685,ubatuba,SP
62655,-3.599204296193407,-39.43646043687031,tururu,CE
14730,-20.918268003501808,-48.636753540300695,monte azul paulista,SP
11706,-24.04770940161002,-46.5182534336661,praia grande,SP
79604,-20.790210268944865,-51.6743211694367,três lagoas,MS
72320,-15.855865264718856,-48.073309147409255,brasilia,DF
30170,-19.93325419954992,-43.94850396932888,belo horizonte,MG
75603,-17.815589104074757,-50.16125474798001,porteirao,GO
3476,-23.5698209686364,-46.51150238051817,sao paulo,SP
15014,-20.822784375949333,-49.38244046962123,sao jose do rio preto,SP
87033,-23.40034494337262,-51.91621890469503,maringa,PR
4041,-23.60134459299257,-46.649001833044736,sao paulo,SP
17400,-22.222355802760045,-49.64193749488506,garça,SP
19640,-22.65746954275643,-51.07775578722819,iepe,SP
13566,-22.001831496537545,-47.89690325728546,sao carlos,SP
63051,-7.23164106402226,-39.31351110821153,juazeiro do norte,CE
7077,-23.43853845064109,-46.55930288319361,guarulhos,SP
49000,-10.994376027208665,-37.08129832638933,aracaju,SE
14056,-21.13789114432454,-47.84550677185644,ribeirao preto,SP
78556,-11.861458240492906,-55.54621487546929,sinop,MT
5417,-23.561381503750912,-46.6905561962317,sao paulo,SP
4773,-23.684001579519865,-46.7080725910324,sao paulo,SP
1404,-23.563341952824697,-46.65070285108782,sao paulo,SP
95914,-29.44011815417685,-51.95061688525389,lajeado,RS
63500,-6.353642985526392,-39.29157692182015,iguatu,CE
13033,-22.90753358639744,-47.09679250816789,campinas,SP
34000,-19.97856486008553,-43.93461267119733,nova lima,MG
12906,-22.935609282820703,-46.556012200386654,braganca paulista,SP
23040,-22.957560627542428,-43.5748562633834,rio de janeiro,RJ
3013,-23.535728779906503,-46.61546194561132,sao paulo,SP
13043,-22.928951250080623,-47.044806425163806,campinas,SP
13205,-23.24369753537432,-46.857306750216345,jundiai,SP
69309,2.811487292619158,-60.69560885197088,boa vista,RR
70658,-15.79644,-47.93499225000001,brasilia,DF
72016,-15.842761782507422,-48.05845894281048,brasilia,DF
72548,-16.0068867066592,-47.98888735043858,brasilia,DF
6440,-23.51258722684261,-46.85629334945194,barueri,SP
3136,-23.57943384846209,-46.57412791118932,sao paulo,SP
96045,-31.752690631975288,-52.38744320468582,pelotas,RS
36280,-20.95749277119946,-43.80279587813433,carandai,MG
85940,-24.57130341496116,-53.97425393020665,quatro pontes,PR
4532,-23.58271535997462,-46.67712825950719,sao paulo,SP
72748,-15.65967763247645,-48.200801125943286,brasilia,DF
18970,-23.03437126357355,-49.711584782644486,chavantes,SP
44500,-12.765442470073255,-39.42536860763029,castro alves,BA
9030,-23.668793328351224,-46.52717582237862,santo andre,SP
14781,-20.52614225537443,-48.55888350700855,barretos,SP
96900,-29.41660496146621,-53.026492021685,sobradinho,RS
79904,-22.53468630233177,-55.72299668935904,ponta pora,MS
13058,-22.95406404371321,-47.192937758683264,campinas,SP
37564,-22.2714526013833,-46.15995748772076,borda da mata,MG
37550,-22.214691974683763,-45.9104248489332,pouso alegre,MG
36900,-20.27658456244698,-42.052321858249385,manhuacu,MG
5340,-23.55498379349651,-46.75274968013155,sao paulo,SP
24344,-22.93565095793306,-43.01082957940813,niteroi,RJ
88132,-27.64047533445765,-48.68054975704831,palhoca,SC
8717,-23.530088861264456,-46.19673602906792,mogi das cruzes,SP
11680,-23.480194565359326,-45.07514382293439,ubatuba,SP
18706,-23.08543482500078,-48.939208780080506,avaré,SP
95330,-28.928822100585705,-51.55713610639662,veranopolis,RS
15057,-20.79351041069481,-49.34548715297187,são josé do rio preto,SP
23032,-22.96770847208388,-43.65272130719937,rio de janeiro,RJ
98920,-27.636782658867062,-54.31619148330647,horizontina,RS
25243,-22.667048513163333,-43.28689690261496,duque de caxias,RJ
32240,-19.97364217813498,-44.04692748788558,contagem,MG
3721,-23.5018701138776,-46.52593300045865,sao paulo,SP
8717,-23.5439504615672,-46.187990630838776,mogi das cruzes,SP
80410,-25.43135355981301,-49.280528587569954,curitiba,PR
11440,-23.9820946520372,-46.24351914339432,guaruja,SP
6397,-23.53184125749829,-46.859195097105335,carapicuíba,SP
86680,-22.917962933908854,-51.80216650870465,nossa senhora das gracas,PR
23073,-22.887092514570952,-43.59170231695425,rio de janeiro,RJ
9111,-23.671287848462093,-46.492986462259765,santo andre,SP
3804,-23.49579275728217,-46.48310133959551,sao paulo,SP
49550,-10.359394685343384,-37.70148509249511,carira,SE
23080,-22.89908825783373,-43.559909533585305,rio de janeiro,RJ
21060,-22.85611742659697,-43.26565869885745,rio de janeiro,RJ
35300,-19.79370205578552,-42.136643060969256,caratinga,MG
9921,-23.684015639060203,-46.611315518269535,diadema,SP
36880,-21.13819206272721,-42.360670178602334,muriae,MG
18170,-23.71081194348907,-47.41742201488309,piedade,SP
8554,-23.51282766497134,-46.36442798430857,poá,SP
37551,-22.22628597165535,-45.94953798121226,pouso alegre,MG
30710,-19.91088737355825,-43.96519805904633,belo horizonte,MG
87501,-23.753865849655604,-53.31167685742017,umuarama,PR
21021,-22.839351033325507,-43.25974447074253,rio de janeiro,RJ
70722,-15.782508303329946,-47.88261159630965,brasilia,DF
18133,-23.51402785887364,-47.13118482432125,sao roque,SP
64795,-9.273106925009309,-43.32908515021243,caracol,PI
81200,-25.43895557369148,-49.33753547931221,curitiba,PR
5583,-23.58331113044608,-46.79282234831786,sao paulo,SP
85904,-24.71765474896185,-53.74736482608097,toledo,PR
52030,-8.037504701915863,-34.88883095697963,recife,PE
29055,-20.3034456480468,-40.2971389063132,vitoria,ES
3818,-23.50027787454558,-46.49166496073055,sao paulo,SP
5016,-23.539098740492825,-46.67866587108312,são paulo,SP
2634,-23.458303791563267,-46.65276229961335,sao paulo,SP
2162,-23.491133813304568,-46.56468849501538,sao paulo,SP
55195,-7.953569198334607,-36.21243573277821,santa cruz do capibaribe,PE
7020,-23.47158824202204,-46.53699621648681,guarulhos,SP
73805,-15.522718339335285,-47.35115655054413,formosa,GO
11050,-23.962628314472763,-46.32703332001267,santos,SP
65066,-2.497217510964273,-44.22311041326677,sao luis,MA
6602,-23.533231337764395,-46.89425878515943,jandira,SP
30710,-19.91548395559465,-43.96655046670316,belo horizonte,MG
97870,-28.50582384142712,-55.220905391214266,santo antonio das missoes,RS
13901,-22.67918216374851,-46.77853407293786,amparo,SP
36950,-19.79604631221544,-41.71837996337844,ipanema,MG
48390,-11.93852339654855,-37.94719029907785,cardeal da silva,BA
4439,-23.682835822926872,-46.669513997778296,sao paulo,SP
80620,-25.45562342714524,-49.2877550954758,curitiba,PR
31840,-19.838353767413032,-43.93530309158066,belo horizonte,MG
92990,-30.043654842371115,-51.305016061310624,eldorado do sul,RS
30750,-19.90273078850485,-43.98013114683471,belo horizonte,MG
36980,-20.14938039851646,-41.61782728751084,lajinha,MG
34800,-19.89199910665432,-43.663289462686855,caeté,MG
19430,-22.1087308323088,-51.96379249421884,maraba paulista,SP
72161,-15.81505214998422,-48.093004407175165,brasilia,DF
18670,-22.67689264275249,-48.66887760168506,areiopolis,SP
40130,-12.999676661953911,-38.52950608006811,salvador,BA
55016,-8.26913719900166,-35.96772821524605,caruaru,PE
44460,-12.887476778245464,-38.67909761280715,itaparica,BA
8161,-23.499166313416847,-46.41181297458351,sao paulo,SP
86660,-22.6389158037432,-51.9043695536225,santa inês,PR
66025,-1.464870252169081,-48.49287074101595,belem,PA
26160,-22.723005245504982,-43.386364642447546,belford roxo,RJ
95330,-28.936175730751444,-51.54961809749083,veranopolis,RS
89874,-26.770709395654453,-53.19600416953402,maravilha,SC
29640,-20.09788499999995,-40.56381349999995,santa leopoldina,ES
64655,-7.009092365235039,-40.94051714809326,alagoinha do piaui,PI
12460,-22.74567663763742,-45.60493775975432,campos do jordao,SP
36640,-21.86600057149951,-43.010180753412826,mar de espanha,MG
20270,-22.915597871227355,-43.21920981404006,rio de janeiro,RJ
1215,-23.53588212600267,-46.6480978215419,sao paulo,SP
14720,-21.12148359467725,-48.44598275776296,taiuva,SP
89540,-26.964750836314888,-50.4123501304795,santa cecília,SC
26580,-22.788877499999955,-43.42242182599995,mesquita,RJ
35265,-18.77628879130789,-41.48210140341476,divino das laranjeiras,MG
84261,-24.33307908058362,-50.62437868429098,telemaco borba,PR
3019,-23.527283248687127,-46.607197362629016,sao paulo,SP
26535,-22.803918924482343,-43.408463903230206,nilópolis,RJ
58038,-7.102058835968609,-34.84097884762537,joao pessoa,PB
36013,-21.689662030250897,-43.444708530368366,juiz de fora,MG
18200,-23.5858508817934,-48.04572351705879,itapetininga,SP
18240,-23.49502320977717,-48.40682773417998,angatuba,SP
36305,-21.127673385501524,-44.2375571907544,sao joao del rei,MG
2850,-23.460173298084147,-46.6858396357262,sao paulo,SP
90470,-30.03857266610885,-51.18341353468182,porto alegre,RS
15045,-20.78171829303087,-49.39190548538298,sao jose do rio preto,SP
13974,-22.4385333841198,-46.82978827787511,itapira,SP
3322,-23.55060488980902,-46.57521908021235,são paulo,SP
78556,-11.863799722644094,-55.51968874717387,sinop,MT
36576,-20.74819818331053,-42.86828184987348,viçosa,MG
16300,-21.425378300514208,-50.07484072660498,penápolis,SP
18081,-23.48263419378582,-47.45060676961168,sorocaba,SP
6421,-23.50790231117477,-46.89943412110539,barueri,SP
30750,-19.908413706359266,-43.98141781724273,belo horizonte,MG
57051,-9.65140503857696,-35.73484032307111,maceio,AL
15170,-20.61829957172229,-49.65882738417192,tanabi,SP
17054,-22.35591531290577,-49.08892513244595,bauru,SP
11454,-23.94707643032169,-46.28367492492009,guaruja,SP
68550,-8.041377908759065,-50.03573848099623,redencao,PA
3253,-23.60610862308848,-46.53048956771887,sao paulo,SP
68900,0.0349717437610148,-51.062614502768845,macapá,AP
8532,-23.54005433305443,-46.37951113627446,ferraz de vasconcelos,SP
31110,-19.901806219805025,-43.935100569392304,belo horizonte,MG
19061,-22.124814383817352,-51.38971581331961,presidente prudente,SP
96745,-29.960403699493025,-51.62783737892975,charqueadas,RS
15030,-20.80438006913612,-49.40476930328976,sao jose do rio preto,SP
22261,-22.953407238415345,-43.19926385942636,rio de janeiro,RJ
15900,-21.408595878903185,-48.49482105482574,taquaritinga,SP
88056,-27.44608773466444,-48.42374355926476,florianópolis,SC
95520,-29.892807716430816,-50.2747465079967,osorio,RS
4890,-23.831068572110183,-46.72723755260706,sao paulo,SP
81770,-25.53208223036528,-49.23511875229382,curitiba,PR
13419,-22.73269168997064,-47.64465883804608,piracicaba,SP
6040,-23.574520121011016,-46.7889035832421,osasco,SP
6900,-23.84676205938954,-46.83255297455466,embu-guacu,SP
8230,-23.51967660421836,-46.449374924923546,sao paulo,SP
69028,-3.0406646350321647,-59.99975702227132,manaus,AM
18272,-23.35861334115399,-47.82974738111962,tatui,SP
86037,-23.32332205010587,-51.10818119784,londrina,PR
37140,-21.36368275729732,-46.15419810055463,areado,MG
65393,-4.311565980395875,-46.46156336769489,buriticupu,MA
3813,-23.48841479516995,-46.47309770413755,sao paulo,SP
22710,-22.92982964862372,-43.37557053508584,rio de janeiro,RJ
5612,-23.592425175688145,-46.708741979744886,sao paulo,SP
24890,-22.732736221238376,-42.72065524321128,tangua,RJ
6766,-23.622641553636164,-46.78067032920335,taboao da serra,SP
84016,-25.079375900464736,-50.14977132758589,ponta grossa,PR
16950,-20.991181574141244,-51.277042170050784,murutinga do sul,SP
12517,-22.7928634543936,-45.184046038656966,guaratingueta,SP
5882,-23.67906105482472,-46.78375170210224,são paulo,SP
7860,-23.31839976636982,-46.71750794356692,franco da rocha,SP
7914,-23.280527199549624,-46.744104731536936,francisco morato,SP
29109,-20.35389977012772,-40.31261226099582,vila velha,ES
20520,-22.92446199304644,-43.22413030864439,rio de janeiro,RJ
29101,-20.351363343806185,-40.29028258929642,vila velha,ES
14300,-20.88503812942085,-47.58793268994902,batatais,SP
55860,-7.594184586677304,-35.48511456202269,sao vicente ferrer,PE
13502,-22.449188304749235,-47.57449401635996,rio claro,SP
1328,-23.555755445467103,-46.648851736886144,sao paulo,SP
76450,-13.540933412406115,-48.22504060005803,minacu,GO
13056,-22.96889406732248,-47.14247177689359,campinas,SP
13309,-23.279164706804885,-47.29261995578688,itu,SP
65075,-2.508269860686824,-44.30299471790293,sao luis,MA
20211,-22.91093859351701,-43.19904982369526,rio de janeiro,RJ
89874,-26.7657903143618,-53.17453407013687,maravilha,SC
29167,-20.17806668379648,-40.25773365626975,serra,ES
88215,-27.14656903460091,-48.5106582958834,bombinhas,SC
5522,-23.593320513185965,-46.73597762989782,sao paulo,SP
96020,-31.740316930347888,-52.3432313684574,pelotas,RS
25725,-22.42611637506937,-43.22506615072726,petropolis,RJ
74070,-16.67004499999996,-49.26915925099996,goiania,GO
3622,-23.519586782128208,-46.51993668512321,sao paulo,SP
92030,-29.908710481822364,-51.145468906861474,canoas,RS
6543,-23.474825614540457,-46.83956498777611,santana de parnaíba,SP
6712,-23.601676473772287,-46.84828833166944,cotia,SP
13255,-23.02221603858518,-46.84707835020231,itatiba,SP
4560,-23.60904719040333,-46.68318874799464,sao paulo,SP
35930,-19.816839775678044,-43.1790462491789,joao monlevade,MG
28800,-22.705117120420507,-42.62751374778148,rio bonito,RJ
62150,-3.4593466256165977,-40.211110960815645,santana do acaraú,CE
11463,-23.95066010592726,-46.29671247384724,guaruja,SP
63430,-6.40544531386321,-38.85314809867528,ico,CE
94445,-30.097332650485967,-51.06019993408282,viamao,RS
68560,-9.33716287027077,-50.3363591959448,santana do araguaia,PA
40470,-12.917284652313606,-38.48218572777385,salvador,BA
6162,-23.5505321559813,-46.80934038011417,osasco,SP
88570,-27.66737149116692,-50.57820831179083,são josé do cerrito,SC
83050,-25.500514516060285,-49.17953905771024,sao jose dos pinhais,PR
79230,-21.461280758423083,-56.108690123031046,guia lopes da laguna,MS
15980,-21.52102162783345,-48.393301079944045,dobrada,SP
7197,-23.457716057447083,-46.5155465605055,guarulhos,SP
9941,-23.67755983748419,-46.60741448958947,diadema,SP
4951,-23.729375389116537,-46.75802211893354,sao paulo,SP
8580,-23.447954557185707,-46.34495430879412,itaquaquecetuba,SP
7793,-23.41658216999997,-46.84156009399993,cajamar,SP
13690,-21.914696340997995,-47.62045057357789,descalvado,SP
12705,-22.57056852844941,-44.968102989035714,cruzeiro,SP
7434,-23.41685014443709,-46.32483011313406,aruja,SP
7500,-23.30875971092358,-46.21106949551964,santa isabel,SP
5641,-23.61805733250617,-46.738629554821344,sao paulo,SP
90850,-30.06774978673322,-51.22421426508944,porto alegre,RS
88360,-27.09433259449988,-48.96552466390218,guabiruba,SC
23570,-22.909927195219066,-43.68848485642051,rio de janeiro,RJ
85420,-24.7967713618605,-53.29936802500962,corbelia,PR
89805,-27.0745968156674,-52.60789882993191,chapeco,SC
77480,-12.482891295479789,-49.12114586736174,alvorada,TO
14055,-21.2144899127764,-47.77973180062799,ribeirao preto,SP
25625,-22.516831623728987,-43.17045954560075,petropolis,RJ
50630,-8.059042812549531,-34.920976687594575,recife,PE
45051,-14.853848187017524,-40.84957029747723,vitoria da conquista,BA
22280,-22.95365221870851,-43.18839874799464,rio de janeiro,RJ
14600,-20.59344770745523,-47.85053519953124,sao joaquim da barra,SP
21371,-22.846955196231704,-43.32986547945645,rio de janeiro,RJ
6327,-23.53523783834347,-46.82375106964805,carapicuíba,SP
6162,-23.551800171793,-46.81073375783372,osasco,SP
86010,-23.315435488458803,-51.15203024562871,londrina,PR
24900,-22.920413921551862,-42.82001096614751,marica,RJ
24210,-22.90454760170821,-43.12507876672053,niteroi,RJ
58037,-7.090015547319529,-34.835840832361924,joao pessoa,PB
4662,-23.654302322522845,-46.69065605661037,sao paulo,SP
44020,-12.244039706286545,-38.96566967733377,feira de santana,BA
29105,-20.366028591571173,-40.31307601357612,vila velha,ES
14403,-20.54377990663184,-47.37897484191864,franca,SP
60055,-3.746074086040733,-38.52315085873387,fortaleza,CE
85730,-26.0285715,-53.73253575,pranchita,PR
31872,-19.83014980099833,-43.89592021663104,belo horizonte,MG
2254,-23.47997639938831,-46.59324897683071,sao paulo,SP
8411,-23.554936246465434,-46.414940877604,sao paulo,SP
89900,-26.73233462120541,-53.50869696832469,são miguel do oeste,SC
95080,-29.176867971762046,-51.176379015485125,caxias do sul,RS
98750,-28.180379999999943,-53.73816649999996,ajuricaba,RS
46170,-13.584432194808162,-41.814890685330965,rio de contas,BA
91320,-30.03695165000869,-51.151709609210016,porto alegre,RS
17056,-22.359882038028704,-49.100914887298856,bauru,SP
89278,-26.435898492465245,-49.23058661611881,corupa,SC
91150,-29.996494973628057,-51.12350633305442,porto alegre,RS
93537,-29.67323297019748,-51.09637716163213,novo hamburgo,RS
26535,-22.80315640602393,-43.41181176800563,nilopolis,RJ
2917,-23.497116338882808,-46.71314682001269,sao paulo,SP
35020,-18.86885516350784,-41.94487843099626,governador valadares,MG
77900,-6.328172848695989,-47.42390424277075,tocantinópolis,TO
78885,-12.38966604838278,-54.93777479937183,feliz natal,MT
88845,-28.59833174852922,-49.325588654881855,cocal do sul,SC
15785,-20.09322605717092,-50.92595632506616,santa clara d oeste,SP
20771,-22.88262274132955,-43.29262477269315,rio de janeiro,RJ
38401,-18.881965970021376,-48.295329919931866,uberlandia,MG
8640,-23.63486407260921,-46.33093383818087,suzano,SP
27600,-22.244482581389324,-43.70201668184176,valenca,RJ
35628,-18.59997832262431,-45.35742861849905,morada nova de minas,MG
31155,-19.87316791534425,-43.94750682875525,belo horizonte,MG
40255,-12.975964278763396,-38.49938742458427,salvador,BA
65636,-5.100474848522529,-42.832474311943095,timon,MA
12500,-22.81399977349324,-45.19463606450583,guaratinguetá,SP
63050,-7.2141077393369955,-39.32152067027846,juazeiro do norte,CE
42700,-12.873616552570228,-38.295475309579295,lauro de freitas,BA
22270,-22.95273212268446,-43.18799415223038,rio de janeiro,RJ
24220,-22.8992356305903,-43.10542076588381,niteroi,RJ
16220,-21.52947105426818,-50.548550047411325,gabriel monteiro,SP
30315,-19.954129095764248,-43.92715799639333,belo horizonte,MG
95580,-29.442879114939547,-49.91932940973425,três cachoeiras,RS
27258,-22.546107922537605,-44.07120314252328,volta redonda,RJ
87630,-23.151676410240697,-52.05286811499893,atalaia,PR
80045,-25.423291938109507,-49.25706765736627,curitiba,PR
9810,-23.722046360811344,-46.564711010531575,sao bernardo do campo,SP
71505,-15.728434018253454,-47.86711083080529,brasilia,DF
97573,-30.88913546728108,-55.539789852760535,santana do livramento,RS
74594,-16.62476092032234,-49.28255804185348,goiania,GO
33400,-19.643777366184143,-43.87873494064438,lagoa santa,MG
20240,-22.91769326894223,-43.18690360644007,rio de janeiro,RJ
52090,-8.010751296114512,-34.92450330946538,recife,PE
43850,-12.51441276468972,-38.49539314157069,sao sebastiao do passe,BA
17230,-22.23302882853088,-48.720794362805954,itapui,SP
29105,-20.4317314323257,-40.34517200559457,vila velha,ES
12701,-22.58147605621396,-44.96537913527215,cruzeiro,SP
16074,-21.194687870213063,-50.45630310866713,aracatuba,SP
95020,-29.16491870067368,-51.17881818835388,caxias do sul,RS
5187,-23.44721989869582,-46.74811076686478,sao paulo,SP
38200,-20.03016154722504,-48.94093445048371,frutal,MG
6361,-23.558057406864823,-46.84296455358295,carapicuiba,SP
25620,-22.510574685598268,-43.176202076643975,petrópolis,RJ
38400,-18.905897629753586,-48.27930990452421,uberlandia,MG
3812,-23.4912984732199,-46.46651662650697,sao paulo,SP
2116,-23.51845905773554,-46.584127839431055,sao paulo,SP
9572,-23.6467172828207,-46.56537176019967,sao caetano do sul,SP
17010,-22.322079528905824,-49.0743156548015,bauru,SP
72415,-16.017585536473632,-48.083001932718936,brasilia,DF
95625,-29.96631033694672,-50.13157524268309,imbé,RS
15570,-20.08563619979472,-49.91489050271117,cardoso,SP
99830,-27.586162631461903,-52.09106111682944,gaurama,RS
18072,-23.437944000000005,-47.5152255,sorocaba,SP
89055,-26.89065446997684,-49.06324237568024,blumenau,SC
62680,-3.412320267097392,-39.03098931818123,paracuru,CE
45550,-14.216108680644222,-39.521146987503634,ubata,BA
8344,-23.612759427749925,-46.44533642774992,sao paulo,SP
3558,-23.542181182901505,-46.50170884041202,sao paulo,SP
2738,-23.494536691644075,-46.68965130336427,sao paulo,SP
14706,-20.93496403609381,-48.49314000049249,bebedouro,SP
65910,-5.521661004335534,-47.47789003926457,imperatriz,MA
6420,-23.510969344381,-46.893679806746405,barueri,SP
91550,-30.101728422446296,-51.1374542675817,porto alegre,RS
8556,-23.516253618096822,-46.34942151679266,poa,SP
17511,-22.173625521177083,-49.95559061135585,marília,SP
25715,-22.46270056332334,-43.15966486678745,petropolis,RJ
68515,-6.051531983760772,-49.88763130422221,parauapebas,PA
21011,-22.82960250513589,-43.28725252357332,rio de janeiro,RJ
18200,-23.573334903992784,-48.04408040779544,itapetininga,SP
28994,-22.89070068624037,-42.46692773615115,saquarema,RJ
12510,-22.78241065370605,-45.247194082842825,guaratinguetá,SP
13327,-23.176820074383965,-47.31331005926476,salto,SP
13930,-22.613879299466973,-46.69810688178191,serra negra,SP
81270,-25.457378783513192,-49.3575297485429,curitiba,PR
86605,-23.32935398372596,-51.38128920134842,rolandia,PR
5171,-23.47254825644876,-46.75112307951985,sao paulo,SP
31160,-19.87582823078737,-43.93281625224508,belo horizonte,MG
6070,-23.54813762115525,-46.78323808782975,osasco,SP
3759,-23.50315275076461,-46.49206365944376,são paulo,SP
3422,-23.56120691035258,-46.543359960038046,sao paulo,SP
23087,-22.894174789615192,-43.5615853252068,rio de janeiro,RJ
84071,-25.05896803107515,-50.19214542368278,ponta grossa,PR
14415,-20.62871198632715,-47.27024013082631,patrocinio paulista,SP
59062,-5.815632729124521,-35.2223913506838,natal,RN
78652,-10.643674500000005,-51.5712195,confresa,MT
58600,-6.871307914930543,-36.91157827391432,santa luzia,PB
76870,-9.913462104099557,-63.04004175637541,ariquemes,RO
19900,-22.97797483407445,-49.86908515343245,ourinhos,SP
12220,-23.18422445490216,-45.85283709714924,sao jose dos campos,SP
3882,-23.513453329447746,-46.48548193450284,sao paulo,SP
79823,-22.20984493588901,-54.83724159062864,dourados,MS
96450,-30.98159143484768,-54.679150840449125,dom pedrito,RS
75690,-17.741213497103246,-48.60187994656345,caldas novas,GO
9321,-23.648283514282497,-46.4295547621329,maua,SP
6757,-23.60789677269314,-46.77941329141903,taboao da serra,SP
14640,-20.726756934568527,-48.04339053413816,morro agudo,SP
31155,-19.87491944945054,-43.93727058518219,belo horizonte,MG
21032,-22.864154542876133,-43.25623494558268,rio de janeiro,RJ
11680,-23.453313889381032,-45.07580352131027,ubatuba,SP
5571,-23.600823496249088,-46.8004396588955,sao paulo,SP
40252,-12.982890391647835,-38.492479497431326,salvador,BA
6814,-23.660483290322524,-46.82016418067981,embu das artes,SP
42703,-12.900982762846064,-38.33946351827418,lauro de freitas,BA
